,index,comment,label
99,99,cam ứng lúc được lúc không pin thì hơi mau hết nhưng được cái sac nhanh không biêt mai mốt câp nhật nó hết không nữa,"tensor([ 2.,  1., -1., -1., -1., -1., -1., -1., -1., -1.])"
100,100,mọi người suy nghĩ kỹ trước khi nên mua thứ nhất là bắt sóng yếu thứ hai là camera lâu lâu bị lỗi chơi game thì bị giật lát ram đa phần là ram ảo áo không như mọi người nói đâu trước khi mua mọi người nên test tại cửa hàng thế giới di động để có chất lượng như mình mong muốn rồi hãy mua,"tensor([-1.,  1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
101,101,pin trâu xạc nhanh chiến game ngon nhưng bắt sóng quá tệ đang xài bị rớt xuống mạng emtắt nguồn khởi động lại vẫn vậy,"tensor([ 0., -1., -1.,  1., -1.,  0., -1., -1., -1., -1.])"
102,102,chơi game ở mức ổn định nếu cấu hình trung bình lâu lâu bị lag pin xài lâu sạc pin nhanh giá 8 triệu như vậy cũng ok,"tensor([ 0., -1., -1., -1.,  2.,  2.,  2., -1., -1., -1.])"
103,103,sản phẩm thiết kế rất đẹp giá chính hãng bảo hành rất tốt pin dùng cả ngày đi làm mà không hết chụp ảnh đẹp tuyệt vời,"tensor([ 0.,  0.,  0., -1., -1., -1.,  2., -1.,  0., -1.])"
104,104,k bk do bản cập nhập bị lỗi hay không mà càng ngày xài thấy càng lag điện thoại ra  hôm nay nhắn tin messenger còn bị lag soạn tin xog mà chữ chưa  được  đánh xog nữa  bỏ sô tiền cao mua sản phẩm này thấy thất vọng quá ,"tensor([-1., -1., -1., -1.,  1.,  1.,  1., -1., -1., -1.])"
105,105,hai buồn máy không như ý mua 1 tuần pin không trâu vân tay thì không nhạy tuy khóa màn hình mà sơ hở chưa tắt khóa là bị loạn cảm ứng gọi lung tung hết tiền và phiền haizz sai làm khi mua con này nhân viên tgdd vui vẻ nhiệt tình chê máy không chê thái độ phục vụ,"tensor([ 1., -1., -1.,  1.,  1., -1., -1., -1.,  0., -1.])"
106,106,sao em mới mua ma tụt pin nhanh vạy mà sắc pin lại nhanh pin không trâu  gì  het  xài  được  30 thì tụt 10phan trăm pin roi,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
107,107,loa ngoài lâu lâu bị rè không biết là do phần mềm hay phần cứng vậy tắt màn hình mở lên lại hết,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
108,108,"cảm nhận sau khi sử dụng 5 tháng
máy ok tốt pin lâu cấu hình chơi game ổn có 1 điều camera không  được  tốt
xị hếttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt","tensor([ 0.,  1., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
109,109,mới đầu sử dụng thi ổn  sau cảm ứng chạm  giật lác  treo máy thường xuyên   gọi zalo ma cũng bị treo máy   nghĩ mà chán,"tensor([-1., -1., -1.,  1.,  1.,  1., -1., -1., -1., -1.])"
110,110,"máy đẹp màn to tràn mượt trâu nv nhiệt tình vó quà tặng galaxy đi ăn lòi mảng họng
cho 4 sao vì máy mua cho phụ huynh ","tensor([ 0., -1.,  0., -1., -1.,  0., -1.,  0.,  0., -1.])"
111,111,minh dung con note lỗi phần chân sac pinnó tích hợp quá nhiều ứng dụng công năng vì thế thời tiết ẩm ướt là không sạc được pinmới mua máy vài hôm sạc pin không vào ra hỏi ttbh ssnó trả lời lỗi ro người dùng bị dính nước tư vấn mình thay cụm chân sạc nếư đồng ý phải thanh toán hơn 1tr,"tensor([-1., -1.,  1., -1., -1., -1., -1., -1., -1., -1.])"
112,112,note 8 pro trừ cái xài 3g chơi game lag kinh khủng còn lại ok hết pin trâu,"tensor([ 0., -1., -1.,  1.,  0.,  2., -1., -1., -1., -1.])"
113,113,camera trước sau quá kém48 chấm mà không bằng 16 chấm của samsungcòn mọi thứ rất tốttạm chấp nhận với giá tiền đấy,"tensor([-1.,  1., -1., -1.,  0., -1.,  2., -1., -1., -1.])"
114,114,mình dùng được 7 tháng đánh giá cũng khá mượt chơi game cũng ok nhưng chức năng rung báo cuộc gọi bé nhiều khi đút túi quần không phát hiện ra đôi khi lỗi cuộc gọi không nghe thấy đầu dây kia nói gì phải khởi động lại không tắt được chức năng báo tin nhắn trên zalo  mình tìm khá nhiều cách mà chưa  được ,"tensor([-1., -1., -1.,  1., -1.,  0., -1., -1., -1., -1.])"
115,115,xài một tháng mượt sạc nhanh pin trâu chụp ảnh tạm ổn chơi game các kiểu  không nóng nhétóm lại vô đối trong tầm giá,"tensor([ 0.,  2., -1., -1.,  0.,  0.,  2., -1., -1., -1.])"
116,116,"cammera chụp nên để tỷ lệ 11 hoặc 34  thì ra bức ảnh khá ok
cấu hình chạy ổn mượt nhưng chơi game hơi nóng máy","tensor([-1.,  2., -1., -1., -1.,  2., -1., -1., -1., -1.])"
117,117,giờ mấy biết những ai đang xài những con máy vismart hay realme mà wifi yếu là do tắt dịch vụ vị trí nhé bật lên là max mạnh,"tensor([-1., -1., -1.,  2., -1., -1., -1., -1.,  2., -1.])"
118,118,máy dùng rất tốt ổn định không lỗi chơi game rất mượt mà ổn định không nóng máy  nói chung ai chơi game nên mua máy này camera thì cũng rất ok  pin trâu sạc nhanh  nhân viên bán nhiệt tình,"tensor([ 0.,  0., -1., -1.,  0.,  0., -1., -1.,  0., -1.])"
119,119,mình mua con a9 dùng được 10tháng rồi nói chung là ok chưa thấy có lỗi gì vì mình ít chơi game,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
120,120,mình mua rồi thật sự là mượt lắm camera đẹp có cả góc rộng mình mua bản màu xanh đối với con chip exynos 9611 của nhà samsung vậy là ổn rồi pin 4000 mah mà mình xài xuyên suốt gần 2 ngày,"tensor([ 0.,  0.,  2., -1., -1.,  0., -1., -1., -1., -1.])"
121,121,về cấu hình thì quá tốt với tầm giá nàynhưng điểm trừ ở đây là kiểu dáng kém mạnh mẽnếu apple làm gốc cạnh như iphone 5 se thì quá đẹp rồihơi tiếc,"tensor([-1., -1.,  1., -1., -1.,  0.,  2., -1., -1., -1.])"
122,122,mới mua hồi tối mình cảm thấy  sản phẩm mà hình đẹp game mượt pin ok có điều bắt song 4g hơi kém dù mình đang ở tp,"tensor([ 0., -1., -1.,  1., -1.,  0., -1.,  0., -1., -1.])"
123,123,pin rất tệ luôn không xài gì kiểm tra không có ứng dụng ngầm tới chiều còn có 20 uổng phí khi mua nhân viên tư vấn nói xài lâu lắm nên xem lại cách tư vấn cho ng mua hàng  đừng nói dối để bán được hàng mà  gì  nghỉ đến quyền lợi ng tiêu dùng,"tensor([ 1., -1., -1., -1.,  1., -1., -1., -1.,  1., -1.])"
124,124,máy ngon xài ok so tầm gia thì quá ok ngon hơn samsung nhiều chạy mượt chụp xóa phông ok với lại ưng ý nhất là sạc nhanh 30p lên 70 đi xa cần sạc gấp xài con này quá chuẩn siêu tiết kiệm pin rất thích 5,"tensor([ 0.,  1., -1., -1.,  0.,  0.,  2., -1.,  0., -1.])"
125,125,máy mọi thứ đều tốt đáng tiền nhưng lưu ý anh em dùng nên thay cục sạc nhẹ hơn để đỡ nóng máy trai pin nhé chứ sạc nhanh 30w nóng lắm hãng nào cũng vậy cả,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1.,  2., -1.])"
126,126,máy tốt nhưng mở khóa khuôn mặt hơi lâu phải đợi khoảng mấy giây chơi liên quân cũng được dung lượng pin 4030 mah cũng được 1 ngày  ko qua được ngày thứ hai camera cũng tạm được,"tensor([ 2.,  2., -1.,  1., -1.,  2., -1., -1., -1., -1.])"
127,127,lúc trước tui mua ở thế giới di động tới 1tr4 mà sao giờ rẽ thếtui mua về thì máy yếu quá muốn đập thật pin cùi quá,"tensor([ 1., -1., -1., -1., -1.,  1.,  1., -1., -1., -1.])"
128,128,máy xài thì khỏi chê nhưng cảm ứng vân tay không nhạy  có khi bấm mấy lần mới được,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
129,129,rất tệ bỏ ra gần 10 triệu để nhận màn hình lỗi cảm ứng đa điểm khi chơi liên quân quá tệ quá tệ rất ức chế,"tensor([-1., -1., -1.,  1.,  1., -1.,  2., -1., -1., -1.])"
130,130,thật sự máy rất mượt và mạnh camera rất đẹp và nét màn hình hiển thị đẹp pin thì không trâu lắm,"tensor([ 1.,  0., -1., -1., -1.,  0., -1.,  0., -1., -1.])"
131,131,sản phẩm mớithiết kế đẹp mắt pin bao trâumực dù không có sạc nhanh nhưng vô pin cũng mau ,"tensor([ 0., -1.,  0., -1., -1., -1., -1., -1., -1., -1.])"
132,132,vừa mua có test mấy game nặng thấy cũng ok nhưng cảm biến vân tay không  được  nhạy cho lắm,"tensor([-1., -1., -1.,  1., -1.,  2., -1., -1., -1., -1.])"
133,133,máy xài khá ok nhưng bắt wifi quá tệ không dùng được quá lag vân tay quá tệ nhưng nhận diện khuôn mặt thì ok chỉ là không hài lòng về bắt sóng wifi,"tensor([-1., -1., -1.,  2.,  0., -1., -1., -1., -1., -1.])"
134,134,tuyệt vời vsmart joy 3 pin trâu kinh khủng khiếp thiết kế màn hình 6t inch đẹp,"tensor([ 0., -1., -1., -1.,  0., -1., -1.,  0., -1., -1.])"
135,135,pin trâu game mượt cấu hình ổn hiệu năng tuyệt vời camera đủ chức năng khá ổn trong tầm giá nên mua vivo hơn oppo realme cùng phân khúc,"tensor([ 0.,  0., -1., -1.,  0.,  0.,  2., -1.,  0., -1.])"
136,136,"mình mua ở tgdd  được  vài ngày nhân viên tư vấn nhiệt tình chu đáo
còn máy dùng thì pin hơi tụt nhanh một chút nhưng dùng vẫn tạm chấp nhận  được 
còn lại mọi thứ thấy ok","tensor([ 2., -1., -1., -1.,  0., -1., -1., -1.,  0., -1.])"
137,137,sefie màu da vàng khè nút ứng dụng mờ không sắc nét so với tầm giá này thì thất vọng quá mới mua hom qua mà thực sự muốn đổi không biết sao đây ?,"tensor([-1.,  1., -1., -1.,  1., -1.,  2.,  1., -1., -1.])"
138,138,máy rất tiện lợi cho người lớn tuổi  đã mua cho ông nội 1 chiếc  máy này nếu được trang bị thêm viên lớn là tuyệt vời,"tensor([ 2., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
139,139,máy xài mượt chụp đêm ảnh thu sáng rất tốt tiếc là có điều kiện hốt em s20 ultra thì ngon nữa,"tensor([-1.,  0., -1., -1., -1.,  0., -1., -1., -1., -1.])"
140,140,máy bắt mạng kém quá đôi lúc chơi game bị đơ bực mình thất bỏ gần 5tr ra mua con máy này quá thất vọng,"tensor([-1., -1., -1.,  1.,  1., -1.,  2., -1., -1., -1.])"
141,141,mới mua 7 ngày sạc 3 lần 8 tiếng với 1 lần sạc thường không chơi game chỉ lên mạng đọc tin tức mà pin còn 98 nạn rồi ghê,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
142,142,mới mua được 5 ngày mọi thứ tạm ổn nhưng quá thất vọng về pin mag tiếng dung lượng pin 5000 mà xài hụt pin hơn cả oppo f11 4000mah để yên qua 1 ngày  10t không đụng vô không bật bất kỳ ứng dụng hay chương trình nào nhưng vẫn bị tụt hơn 10 vậy là tại sao đây,"tensor([ 1., -1., -1., -1.,  2., -1., -1., -1., -1., -1.])"
143,143,nhận máy m7 hôm nay  được  5 hôm thì máy lỗi đen màn gọi vẫn rung nhấn vẫn rung làm gì cũng không sáng màn lần đầu mình tự khởi động lại lần 2  gọi tổng đài thì bảo retore lại cài đặt gốc lần 3 gọi tổng đài bảo mang ra quán thì nhân viên vọc tí rồi cũng khởi động lại bảo máy  bình thường  và không cho đổi mình tin tưởng tgdd nên hay mua hàng ở đây nghĩ bh các kiểu tốt ai dè lần này thất vọng vô cùng,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1.,  1., -1.])"
144,144,máy mua để sử dụng bình thường thì được còn ai mua chiến game thì đừng mua chơi pubg dùng gyroscop nó bị chậm khoảng 05 giây ghìm tay thì giật từng phát không có độ ổn định mới mua xong về bán lại mất 20 giá trị so với ban đầu đừng ai mua chơi game game chọn mua dòng xiaomi chất nhất,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
145,145,dùng máy rất tốt hệ điều hành mượt mà camera đẹp chụp rất tốt pin khỏe 1 ngày dùng mới cần sac,"tensor([ 0.,  0., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
146,146,mọi thứ ổn làm rất tốtchỉ mỗi chơi pubg ngắm kéo mãi đéo chịu đi loạn cmn cảm ứng chán,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
147,147,thấy các bác chê quáchứ emxài thấy rất ổn pin trâu xài cã ngày vivu wifi 3g ổn cã có cái nhận diện khuôn mặt hơi chậm vân tay củng không nhạy lắm ngoài ra thấy tất cã đều ổn trong tầm tiền bỏ ra,"tensor([ 0., -1., -1.,  2.,  0., -1.,  2., -1., -1., -1.])"
148,148,vsmart active 3 rất ổn  giá cả tốt chúc tập đoàn vingroup ngày càng vương cao sản xuất nhiều sản phẩm thông minh hơn nữa,"tensor([-1., -1., -1., -1.,  0., -1.,  0., -1.,  0., -1.])"
149,149,sản phẩm ngon lành trong tầm giámua cho phụ huynh dùng rất thíchmáy nhanhpin trâusóng điện thoại tốt,"tensor([ 0., -1., -1.,  0.,  0.,  0.,  2., -1., -1., -1.])"
150,150,mua máy  được  4 hôm rồi tất  đều ổn chiến game tốt pubg  liên quân bản cập nhật mới chơi vẫn rất tốt  pin ổn có thể xài  được  cả ngày   tuy nhiên chiến game tốt mà facebook lướt có tý đã có dấu hiệu hơi khựng lại đi kéo trang lên xuống còn các ứng dụng khác đều tốt  có vẽ facebook vẫn chưa  được  tối ưu kĩ hay s ấy,"tensor([ 0., -1., -1., -1.,  0.,  2., -1., -1., -1., -1.])"
151,151,mới mua hồi sáng về dùng  được  một lúc màn hình bị đơ  lag pin tụt nhanh khoảng 5p cho 1 pin khi không sử dụng bất kì ứng dụng nào trong khi đó mk để ở chế độ tiết kiệm pin  được trang bị sạc nhanh nhưng sạc vẫn chậm hơn 2 tiếng cho một lần sạc đầy từ 20  100 mic lúc thì nói ngk nghe  được  lúc thì k ,"tensor([ 1., -1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
152,152,"không biết có ai giống emchưa cam bị cấn nhẹ cái nứt một đường ạ thiết nghĩ nên mua ốp lưng có bảo vệ cụm cam hoặc dán cường lực còn lại mọi thứ đều tốt trong tầm giá!
nv bán hàng nhiệt tình nữa!","tensor([-1., -1.,  1., -1.,  0., -1.,  2., -1.,  0., -1.])"
153,153,thiết kế đẹp chụp hình rõ sắc nét cảm ứng mượt mà pin dùng được 2 ngày phù hợp với tầm giá,"tensor([ 0.,  0.,  0.,  0.,  2., -1.,  2., -1., -1., -1.])"
154,154,máy xài ổn định pin xài hơn 1 ngày mới hết mạng mẽo cũng ok mỗi tội  lúc có cuộc gọi thì mất data,"tensor([ 0., -1., -1.,  2.,  0., -1., -1., -1., -1., -1.])"
155,155,người ta mua thì bình luận bill đẹp vậy  còn mình mua máy  được  7 tháng đi bảo hành 3 lần thay 2 lần men mà không khắc phục  được  tình trạng rớt wifi chập chờn của redmi  thất vọng,"tensor([-1., -1., -1.,  1.,  1., -1., -1., -1., -1., -1.])"
156,156,đã mua sản phẩm rất đẹp ưng ý  rất thích không hối tiếc khi mua  sản phẩm  này  tuyệt vời giá như có màu xanh thì tôi mua thêm chiếc nữa,"tensor([-1., -1.,  0., -1.,  0., -1., -1., -1., -1., -1.])"
157,157,pin 4500 mà tụt quá nhanh lướt qua lướt lại đã mất 1 qua đêm còn hơn nữa ra hỏi thì nhân viên kêu cứ cắm sạc qua đêm thì hết ??? vân tay và nhận diện khá chậm còn lại thì đều ổnko biết nên lên 10 lite ko,"tensor([ 1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
158,158,"máy mượt nhưng bắt sóng kémsạc pin nóngpin hao nhanh
mới mua được mấy ngày mà giá lại giảm nữa rồimất 500k","tensor([ 1., -1., -1.,  1., -1.,  0.,  1., -1., -1., -1.])"
159,159,"mua được gần tháng cảm thấy hài lòng
pin trâu chơi liên quân bằng 3g liên tục  được  67 tiếng vẫn còn gần 40 pin
máy đẹp sạc từ 30 lên 100 có gần 2 tiếng là đầy
nhân viên chu đáo nhiệt tình","tensor([ 0., -1.,  0., -1.,  0., -1., -1., -1.,  0., -1.])"
160,160, sản phẩm  ổn mỗi tội vân tay lúc nhận lúc không nhân viên nhiệt tình pin trâu cả đêm tụt 1,"tensor([ 0., -1., -1.,  1.,  0., -1., -1., -1.,  0., -1.])"
